-2.767564356327056885e-01	-7.592672854661941528e-02	2.219724953174591064e-01	-4.075073078274726868e-02	-2.475228905677795410e-01	6.658897995948791504e-01	-1.286063194274902344e-01	-2.767939493060112000e-02	7.832846045494079590e-02	-4.777245223522186279e-01	-2.259674072265625000e-01	4.228448867797851562e-01	2.102775573730468750e-01	4.285852611064910889e-01	2.802050299942493439e-02	-2.115695476531982422e-01	4.052740335464477539e-01	-1.237984523177146912e-01	5.152087286114692688e-02	-3.933013677597045898e-01	-5.218271166086196899e-02	7.270981371402740479e-02	5.180055275559425354e-02	2.509426772594451904e-01	6.225242018699645996e-01	1.849557831883430481e-02	-5.583971738815307617e-01	4.842225909233093262e-01	-3.564367294311523438e-01	2.070832848548889160e-01	2.086809575557708740e-01	-1.371487826108932495e-01	1.539742797613143921e-01	-8.338666707277297974e-02	2.742633819580078125e-01	-6.119355559349060059e-01	7.863860130310058594e-01	1.488503366708755493e-01	-1.320805400609970093e-01	6.029412150382995605e-01	1.712732017040252686e-01	3.871553838253021240e-01	2.960770577192306519e-02	1.941414177417755127e-01	-2.775624990463256836e-01	9.568057954311370850e-02	-2.296370826661586761e-02	7.002676725387573242e-01	2.345896810293197632e-01	-1.437442470341920853e-02	-1.926828622817993164e-01	-3.971743583679199219e-01	-3.183987736701965332e-01	4.688946157693862915e-02	2.056588530540466309e-01	-7.701521515846252441e-01	-2.357782870531082153e-01	-4.168714284896850586e-01	2.348366081714630127e-01	1.342349201440811157e-01	9.355684518814086914e-01	7.159407436847686768e-02	-8.886233717203140259e-02	7.056749463081359863e-01	5.325825810432434082e-01	4.146720096468925476e-02	2.866218984127044678e-01	-2.637085914611816406e-01	-1.594462245702743530e-02	2.402645945549011230e-01	3.528097867965698242e-01	-1.467540115118026733e-01	-2.141813933849334717e-02	-2.985151708126068115e-01	7.058835029602050781e-02	-3.723208308219909668e-01	-2.670361101627349854e-02	-1.463867872953414917e-01	2.994251549243927002e-01	-3.079611659049987793e-01	3.379526436328887939e-01	-1.386907249689102173e-01	-4.634256660938262939e-01	1.402429342269897461e-01	-2.477460205554962158e-01	6.234914064407348633e-01	-2.481753677129745483e-01	-5.319240689277648926e-01	4.412886500358581543e-01	-2.012948691844940186e-01	-4.704988002777099609e-01	2.830071747303009033e-01	4.438633322715759277e-01	-3.343264758586883545e-01	1.760480254888534546e-01	-9.744811058044433594e-02	-2.784254550933837891e-01	2.439761310815811157e-01	-3.566941618919372559e-02	-4.043524861335754395e-01
1.971341669559478760e-01	-1.513333618640899658e-01	1.578689068555831909e-01	-7.924491167068481445e-01	3.578222692012786865e-01	-6.380163133144378662e-02	3.831323683261871338e-01	1.438106000423431396e-01	-2.494624406099319458e-01	-8.375318348407745361e-02	-8.908519744873046875e-01	6.625180244445800781e-01	1.054041832685470581e-01	2.637524008750915527e-01	-1.227764487266540527e-01	7.548449188470840454e-02	-4.933470189571380615e-01	1.491977870464324951e-01	-1.416635960340499878e-01	-1.181554570794105530e-01	2.806727886199951172e-01	1.151169911026954651e-01	-1.427011005580425262e-02	-1.060512810945510864e-01	2.732593417167663574e-01	-2.743674814701080322e-01	-2.488385140895843506e-01	4.059355258941650391e-01	-2.785213887691497803e-01	8.666840195655822754e-01	3.091596066951751709e-01	3.594297468662261963e-01	-9.261515140533447266e-01	2.783693373203277588e-02	7.845165580511093140e-02	-5.333046913146972656e-01	6.983847618103027344e-01	-5.749864578247070312e-01	-4.215267300605773926e-01	-1.556570827960968018e-01	7.459625005722045898e-01	-7.162062078714370728e-02	3.516415953636169434e-01	-1.927974373102188110e-01	7.045545578002929688e-01	-5.688546299934387207e-01	-4.817732274532318115e-01	2.327657938003540039e-01	4.239793121814727783e-01	-2.351957857608795166e-01	1.565488278865814209e-01	-5.236729383468627930e-01	-2.992551624774932861e-01	-1.183317601680755615e-01	-5.777191743254661560e-02	8.349323868751525879e-01	-4.466263353824615479e-01	7.904919981956481934e-02	1.972647905349731445e-01	5.727645158767700195e-01	9.118791222572326660e-01	3.142115771770477295e-01	-1.471385508775711060e-01	2.631471753120422363e-01	1.154018715023994446e-01	6.692457795143127441e-01	8.846347779035568237e-02	-4.542404115200042725e-01	1.415238622575998306e-02	-4.699140191078186035e-01	-4.812174737453460693e-01	1.801434718072414398e-02	3.936587870121002197e-01	1.290301233530044556e-01	-9.299723058938980103e-02	-4.811007529497146606e-02	1.827509105205535889e-01	-1.449743658304214478e-01	5.449500083923339844e-01	7.811798900365829468e-02	4.327368736267089844e-01	-1.132930293679237366e-01	2.923744320869445801e-01	1.704561524093151093e-02	-4.432339668273925781e-01	3.461273312568664551e-01	-6.256536245346069336e-01	-1.512213051319122314e-01	-1.436395645141601562e-01	-3.917218744754791260e-02	3.998824656009674072e-01	-4.322112798690795898e-01	-8.997663110494613647e-02	-6.794984936714172363e-01	7.044543027877807617e-01	-3.725253641605377197e-01	1.512343436479568481e-01	1.480093747377395630e-01	5.269110202789306641e-02	3.369304835796356201e-01
-6.627410650253295898e-02	1.676757186651229858e-01	-1.744172126054763794e-01	4.074810743331909180e-01	-2.034189738333225250e-02	1.291568279266357422e-01	-5.813479796051979065e-02	4.918724298477172852e-02	-2.616372406482696533e-01	8.066366910934448242e-01	-3.130808770656585693e-01	3.845292031764984131e-01	1.901973336935043335e-01	4.865382015705108643e-01	3.054432012140750885e-02	7.770062237977981567e-02	-6.944093108177185059e-01	-1.545167416334152222e-01	-1.608683019876480103e-01	4.562971293926239014e-01	-2.479555159807205200e-01	2.120745927095413208e-01	2.015787363052368164e-01	2.826634645462036133e-01	5.042309761047363281e-01	-1.361531615257263184e-01	-4.981023967266082764e-01	-1.482407897710800171e-01	1.251819729804992676e-01	-2.179578244686126709e-01	-2.584655880928039551e-01	6.700202822685241699e-01	8.072146214544773102e-03	6.485146284103393555e-01	-1.112943049520254135e-02	-4.816724658012390137e-01	2.970492541790008545e-01	-2.474525868892669678e-01	-2.313952296972274780e-01	5.588985681533813477e-01	-8.828379958868026733e-02	3.947937190532684326e-01	-3.826044797897338867e-01	1.877529174089431763e-01	-5.525532737374305725e-02	3.340222835540771484e-01	4.059697687625885010e-01	3.530419617891311646e-02	6.222488284111022949e-01	-4.179290533065795898e-01	-5.348438620567321777e-01	-2.673974633216857910e-01	4.694128874689340591e-03	-9.715256839990615845e-02	-7.168361544609069824e-02	-1.312603801488876343e-01	-1.364607363939285278e-01	-2.863293886184692383e-02	1.903654783964157104e-01	3.957718610763549805e-01	1.274266745895147324e-02	-3.318889141082763672e-01	-3.923541307449340820e-01	1.042825579643249512e+00	1.583520621061325073e-01	2.593834102153778076e-01	1.053103134036064148e-01	-2.003905624151229858e-01	-4.694061279296875000e-01	2.477732896804809570e-01	-3.744145333766937256e-01	-6.463900804519653320e-01	-4.944002628326416016e-01	3.197658658027648926e-01	1.687409579753875732e-01	2.074370905756950378e-02	-1.540650241076946259e-02	4.811494946479797363e-01	-4.205078482627868652e-01	-2.460347712039947510e-01	-1.597647070884704590e-01	-3.387821912765502930e-01	1.655556708574295044e-01	-2.496444284915924072e-01	-1.625133156776428223e-01	4.505898654460906982e-01	2.029421478509902954e-01	1.814601719379425049e-01	2.462179660797119141e-01	2.024939507246017456e-01	2.029490768909454346e-01	7.313404977321624756e-02	3.243747651576995850e-01	-3.447323143482208252e-01	1.403283774852752686e-01	3.016395866870880127e-01	4.204271435737609863e-01	-4.966030120849609375e-01	-2.387970089912414551e-01	-4.546837806701660156e-01
5.188807100057601929e-02	-1.409296691417694092e-01	-4.340314567089080811e-01	-1.775548011064529419e-01	6.058865413069725037e-02	-1.534203439950942993e-01	-2.232792377471923828e-01	7.455056160688400269e-02	-8.286320418119430542e-02	-5.192533135414123535e-01	-1.245126053690910339e-01	1.118821725249290466e-01	-7.279710769653320312e-01	-2.605849131941795349e-02	1.192593500018119812e-01	6.805166602134704590e-02	2.638881281018257141e-02	3.958611562848091125e-02	-4.048722088336944580e-01	4.066690504550933838e-01	-9.971346706151962280e-02	-2.365766167640686035e-01	3.416076600551605225e-01	7.257372736930847168e-01	1.038476347923278809e+00	-3.047089874744415283e-01	-6.946582198143005371e-01	-2.352473139762878418e-01	-2.095704376697540283e-01	2.241715639829635620e-01	8.705758303403854370e-02	7.555150240659713745e-02	-3.909709155559539795e-01	-1.589066237211227417e-01	6.762801110744476318e-02	3.952242732048034668e-01	5.350249409675598145e-01	-5.720300078392028809e-01	1.527340561151504517e-01	3.584354519844055176e-01	-6.341303139925003052e-02	1.645293086767196655e-01	4.540829658508300781e-01	3.201537430286407471e-01	4.639041125774383545e-01	1.355136279016733170e-02	1.961815953254699707e-01	3.668861091136932373e-01	2.270467132329940796e-01	-3.696399629116058350e-01	-8.026383072137832642e-02	-5.098221302032470703e-01	-2.130280435085296631e-02	2.767637930810451508e-02	5.286812186241149902e-01	2.319775074720382690e-01	-4.405827224254608154e-01	5.383269190788269043e-01	-1.977919489145278931e-01	2.175822556018829346e-01	6.615723967552185059e-01	2.772363722324371338e-01	-5.191185474395751953e-01	5.408263206481933594e-01	4.007460922002792358e-02	2.279727309942245483e-01	-7.546556740999221802e-02	-4.476582407951354980e-01	-5.252929329872131348e-01	-9.391350299119949341e-02	1.994058638811111450e-01	3.424416482448577881e-01	-5.245665907859802246e-01	-1.666567027568817139e-01	4.189696013927459717e-01	-6.660605072975158691e-01	2.465111464262008667e-01	1.420922726392745972e-01	-1.767288148403167725e-01	-8.068922162055969238e-02	-5.408962965011596680e-01	3.823623955249786377e-01	8.484873771667480469e-01	-3.807653784751892090e-01	-5.107818841934204102e-01	9.555549174547195435e-02	-7.807239145040512085e-02	4.774600565433502197e-01	6.924715638160705566e-02	-2.543348073959350586e-01	6.384643912315368652e-02	-4.212921261787414551e-01	-1.113566979765892029e-01	-4.955197870731353760e-02	4.323464930057525635e-01	-2.256987094879150391e-01	-7.653179764747619629e-01	-1.804030984640121460e-01	-6.402184814214706421e-02	3.320728987455368042e-02
4.394126534461975098e-01	3.738872334361076355e-02	-1.291131228208541870e-01	3.556018769741058350e-01	3.465100824832916260e-01	-1.593909412622451782e-01	3.106780350208282471e-01	1.997619867324829102e-01	-1.105762794613838196e-01	8.832875639200210571e-02	-9.494729638099670410e-01	-1.450136899948120117e-01	-2.560532279312610626e-02	-1.126021668314933777e-01	-5.683177113533020020e-01	4.441478550434112549e-01	-1.199876889586448669e-01	-5.745891332626342773e-01	-3.999879062175750732e-01	-3.571282029151916504e-01	4.416782557964324951e-01	6.814493536949157715e-01	3.661712864413857460e-03	-1.350927073508501053e-02	3.749251067638397217e-01	-8.416532278060913086e-01	-1.746559739112854004e-01	4.121736288070678711e-01	-5.762385129928588867e-01	-4.126175045967102051e-01	-3.468146920204162598e-01	-5.770934000611305237e-02	2.833708524703979492e-01	-8.440295457839965820e-01	-3.367088139057159424e-01	-3.597134947776794434e-01	-3.393232077360153198e-02	-2.166722118854522705e-01	-5.881958454847335815e-02	4.823132455348968506e-01	6.788142919540405273e-01	8.404877036809921265e-02	2.665095627307891846e-01	-3.957365155220031738e-01	1.950976252555847168e-01	-1.195736974477767944e-01	-4.806032180786132812e-01	5.140895843505859375e-01	6.047600507736206055e-01	-3.315744102001190186e-01	3.728011250495910645e-01	2.351764291524887085e-01	-1.046921089291572571e-01	-3.567027449607849121e-01	5.762974619865417480e-01	4.765193462371826172e-01	-8.007387518882751465e-01	-3.179016411304473877e-01	3.781499564647674561e-01	-2.506206976249814034e-03	4.224081933498382568e-01	4.935556650161743164e-02	-1.534159183502197266e-01	-7.421541213989257812e-02	1.473474353551864624e-01	8.310115933418273926e-01	-1.164255663752555847e-01	2.674335837364196777e-01	-2.404291033744812012e-01	1.628512144088745117e-01	5.899403244256973267e-02	-9.985127300024032593e-02	-2.885895669460296631e-01	1.720553040504455566e-01	1.708170324563980103e-01	1.732004433870315552e-01	2.145879417657852173e-01	-3.099258840084075928e-01	6.639703512191772461e-01	-6.051503419876098633e-01	-4.492021799087524414e-01	-1.205808520317077637e-01	1.385554075241088867e-01	2.241684943437576294e-01	-2.603313028812408447e-01	6.526407003402709961e-01	-4.891198277473449707e-01	-1.492439657449722290e-01	4.037570655345916748e-01	3.151272237300872803e-01	6.026859283447265625e-01	7.606765031814575195e-01	5.756869912147521973e-01	-6.956300139427185059e-02	-1.306999474763870239e-01	-2.370845973491668701e-01	3.487562935333698988e-04	-2.380234748125076294e-01	1.812034696340560913e-01	-2.121156901121139526e-01
-4.537032842636108398e-01	-7.031603902578353882e-02	-1.666410118341445923e-01	3.570228219032287598e-01	-2.408293783664703369e-01	-2.383894026279449463e-01	-5.480840802192687988e-01	-9.049718081951141357e-02	-1.232963874936103821e-01	-4.792032539844512939e-01	3.743538558483123779e-01	2.314541786909103394e-01	4.441490173339843750e-01	8.441194146871566772e-02	1.260127872228622437e-01	-2.403642088174819946e-01	-7.818793505430221558e-02	-9.147235751152038574e-01	-3.646650910377502441e-01	-1.673394888639450073e-01	-2.772920429706573486e-01	-3.273243010044097900e-01	-2.149633169174194336e-01	6.556426286697387695e-01	1.437059044837951660e-01	-2.420407384634017944e-01	-3.533712029457092285e-01	-3.423688709735870361e-01	-3.321288898587226868e-02	-4.231969416141510010e-01	-6.659357994794845581e-02	-1.067200005054473877e-01	-1.261068582534790039e-01	-7.520298957824707031e-01	2.092362791299819946e-01	-9.098645299673080444e-02	3.914212286472320557e-01	-6.409345865249633789e-01	-1.568538397550582886e-01	3.333348631858825684e-01	4.321323633193969727e-01	-4.154718816280364990e-01	3.086488321423530579e-02	-6.634775996208190918e-01	2.781583070755004883e-01	-7.236161828041076660e-01	4.462373554706573486e-01	2.076985538005828857e-01	1.115953624248504639e-01	6.585776060819625854e-02	4.300687611103057861e-01	3.939630463719367981e-02	5.135854706168174744e-02	-3.057383596897125244e-01	3.762492835521697998e-01	-1.047355085611343384e-01	3.711495101451873779e-01	4.747006297111511230e-01	-3.329801186919212341e-02	3.674512207508087158e-01	-3.060686588287353516e-01	-2.069421708583831787e-01	-6.077002286911010742e-01	3.805155456066131592e-01	6.899588704109191895e-01	-7.064097374677658081e-02	-3.232901915907859802e-02	1.188402473926544189e-01	-1.716969162225723267e-01	9.073333442211151123e-02	6.103463768959045410e-01	-2.310243807733058929e-02	-2.413432151079177856e-01	-5.874227881431579590e-01	5.214502662420272827e-02	-8.963693678379058838e-02	2.453115433454513550e-01	-6.317093968391418457e-02	-2.772719226777553558e-02	-2.448125034570693970e-01	-6.083326935768127441e-01	2.706221640110015869e-01	-8.450627326965332031e-02	8.829073607921600342e-02	-2.639169394969940186e-01	6.720010638236999512e-01	4.427077174186706543e-01	-7.582902908325195312e-01	2.302270010113716125e-02	1.347319334745407104e-01	2.071840167045593262e-01	1.558211743831634521e-01	2.514176070690155029e-01	5.068451166152954102e-01	-4.644170403480529785e-02	-4.168913364410400391e-01	-2.955960035324096680e-01	1.733971536159515381e-01	-3.588336408138275146e-01	-4.469416663050651550e-02
1.580055207014083862e-01	3.897722112014889717e-03	1.189852282404899597e-01	3.618133720010519028e-03	1.855282485485076904e-01	2.701913006603717804e-02	-5.018680095672607422e-01	2.507629692554473877e-01	3.957425355911254883e-01	-1.451382488012313843e-01	6.927735358476638794e-02	-9.692864865064620972e-02	6.347160339355468750e-01	-2.406845539808273315e-01	1.349370181560516357e-01	2.117364406585693359e-01	-1.669164001941680908e-01	-1.149543404579162598e+00	1.065337955951690674e-01	-3.087096214294433594e-01	-2.781484723091125488e-01	-3.496470749378204346e-01	-4.682366251945495605e-01	9.304625391960144043e-01	2.756720483303070068e-01	-2.663240432739257812e-01	-5.326092243194580078e-01	-1.461871862411499023e-01	-4.700589179992675781e-01	-1.632294505834579468e-01	2.887473255395889282e-02	2.868461422622203827e-02	-5.131337046623229980e-01	-4.025209546089172363e-01	-5.320144295692443848e-01	2.947006374597549438e-02	-1.936628222465515137e-01	-8.473895788192749023e-01	1.578261703252792358e-01	7.580394148826599121e-01	2.715969979763031006e-01	1.514671444892883301e-01	2.752675712108612061e-01	-3.114463090896606445e-01	5.149851441383361816e-01	-3.399387896060943604e-01	1.460427790880203247e-01	2.921838760375976562e-01	5.855547785758972168e-01	1.496697366237640381e-01	3.076169192790985107e-01	-2.556016445159912109e-01	-3.499844372272491455e-01	-2.361555695533752441e-01	1.340119987726211548e-01	1.128500550985336304e-01	1.024968847632408142e-01	3.502625524997711182e-01	-5.097239464521408081e-02	2.599077224731445312e-01	-2.238814830780029297e-01	1.609231382608413696e-01	-7.411305904388427734e-01	1.421474218368530273e-01	3.261711299419403076e-01	5.096104741096496582e-01	1.382390409708023071e-01	2.721516191959381104e-01	1.960597634315490723e-01	-3.507535159587860107e-01	5.430834293365478516e-01	3.681386113166809082e-01	2.079312950372695923e-01	-4.013926684856414795e-01	-4.633558541536331177e-02	1.813383251428604126e-01	-1.861712187528610229e-01	-8.073101639747619629e-01	2.575091123580932617e-01	2.133295387029647827e-01	-3.440471887588500977e-01	1.544719189405441284e-01	3.962794542312622070e-01	2.042138576507568359e-01	-6.377592682838439941e-01	2.385239303112030029e-01	2.552896179258823395e-02	-4.782145619392395020e-01	2.423391118645668030e-02	3.697114288806915283e-01	2.068998515605926514e-01	8.366742134094238281e-01	8.219209313392639160e-01	4.883695840835571289e-01	1.813306361436843872e-01	-4.975073933601379395e-01	-2.726970911026000977e-01	2.022053301334381104e-02	-2.018614113330841064e-01	-4.608736634254455566e-01
-2.738918662071228027e-01	-5.817652121186256409e-02	-5.373724699020385742e-01	-2.506611347198486328e-01	-3.597480058670043945e-01	-1.138491779565811157e-01	2.210673987865447998e-01	2.560332715511322021e-01	1.953775882720947266e-01	2.556888759136199951e-01	-2.532685101032257080e-01	5.831088423728942871e-01	1.859206110239028931e-01	3.791592121124267578e-01	-7.016454339027404785e-01	5.719367861747741699e-01	3.856051564216613770e-01	3.282225504517555237e-02	-3.026373684406280518e-01	-7.832804918289184570e-01	-2.337953448295593262e-01	5.090062022209167480e-01	1.747417747974395752e-01	-3.037934601306915283e-01	2.021159827709197998e-01	-6.850781440734863281e-01	-1.939172148704528809e-01	-2.322829514741897583e-01	-2.489245384931564331e-01	-1.983218938112258911e-01	2.737381756305694580e-01	-6.349247694015502930e-01	1.608168482780456543e-01	2.420863509178161621e-01	-1.999762356281280518e-01	-2.082659155130386353e-01	5.412670373916625977e-01	1.711105257272720337e-01	3.141156733036041260e-01	3.510901629924774170e-01	-5.776108428835868835e-02	-1.317361444234848022e-01	-9.144554845988750458e-03	-9.336216449737548828e-01	9.381540417671203613e-01	1.590109467506408691e-01	4.377622902393341064e-01	-2.703792154788970947e-01	-4.452940821647644043e-01	-7.834929823875427246e-01	4.085170328617095947e-01	-9.216044545173645020e-01	-4.079120755195617676e-01	4.132595062255859375e-01	-9.979518502950668335e-02	3.414308726787567139e-01	1.764234900474548340e-02	-3.084819018840789795e-01	-2.556722760200500488e-01	6.040672659873962402e-01	2.450256347656250000e-01	6.505563855171203613e-01	1.312847901135683060e-02	-2.083511650562286377e-01	-1.149323116987943649e-02	3.638399541378021240e-01	7.939692139625549316e-01	1.712146550416946411e-01	-8.452956676483154297e-01	4.410316348075866699e-01	4.685290455818176270e-01	2.162949740886688232e-01	-1.897876262664794922e-01	3.369197845458984375e-01	-3.178320452570915222e-02	-9.374577552080154419e-02	4.264657497406005859e-01	-1.950878798961639404e-01	3.240821361541748047e-01	4.546786844730377197e-02	6.362127512693405151e-02	-4.601194560527801514e-01	4.298221170902252197e-01	-1.332445591688156128e-01	-6.210440993309020996e-01	9.684427380561828613e-01	-4.862263798713684082e-01	-2.653745412826538086e-01	2.463943958282470703e-01	-1.737097650766372681e-02	-9.215370565652847290e-02	1.632334887981414795e-01	4.950768947601318359e-01	2.107276916503906250e-01	-3.002706542611122131e-02	-6.379212141036987305e-01	3.453886881470680237e-02	-3.924375474452972412e-01	2.925092354416847229e-02	-4.477316439151763916e-01
2.158294320106506348e-01	-1.204059273004531860e-01	-4.384861886501312256e-01	6.409274935722351074e-01	5.533710122108459473e-01	1.749057024717330933e-01	2.830350995063781738e-01	-1.820331960916519165e-01	-3.093355894088745117e-01	3.877925276756286621e-01	-8.364369273185729980e-01	7.021867632865905762e-01	1.583216935396194458e-01	2.538140397518873215e-03	7.455122470855712891e-02	4.964693188667297363e-01	-3.357945680618286133e-01	-6.808559894561767578e-01	8.145974576473236084e-02	1.993535459041595459e-01	-5.956245660781860352e-01	2.993396483361721039e-02	-4.617148637771606445e-01	2.973089218139648438e-01	3.053130805492401123e-01	-2.669926881790161133e-01	-6.469718217849731445e-01	2.100197821855545044e-01	-1.267843097448348999e-01	-5.059895515441894531e-01	-2.720822989940643311e-01	-5.333620905876159668e-01	-4.154562354087829590e-01	-6.833361983299255371e-01	5.807822346687316895e-01	3.667376339435577393e-01	5.819286108016967773e-01	-1.057581424713134766e+00	-5.454521775245666504e-01	7.552753686904907227e-01	6.062316298484802246e-01	-3.030465841293334961e-01	3.572375178337097168e-01	-3.902153968811035156e-01	-5.914480984210968018e-02	-8.998278379440307617e-01	-3.374330997467041016e-01	7.655127346515655518e-02	2.701844274997711182e-01	-4.077616930007934570e-01	4.039836525917053223e-01	-1.801950484514236450e-01	2.025078088045120239e-01	-3.195931613445281982e-01	2.284532599151134491e-02	7.080501317977905273e-01	-6.459639072418212891e-01	-1.455331444740295410e-01	1.119720339775085449e-01	4.442665278911590576e-01	3.290390074253082275e-01	2.676265537738800049e-01	-3.891572952270507812e-01	7.703103125095367432e-02	2.984852492809295654e-01	1.172741949558258057e-01	4.195607304573059082e-01	-9.653749316930770874e-02	-1.216512098908424377e-01	-7.716796994209289551e-01	-9.750461578369140625e-02	-4.984204173088073730e-01	-4.594515264034271240e-01	-3.268862366676330566e-01	3.279130756855010986e-01	-2.082997411489486694e-01	3.570166528224945068e-01	4.187759160995483398e-01	3.261755704879760742e-01	-2.876577675342559814e-01	-4.665814340114593506e-01	-1.758113950490951538e-01	2.472635358572006226e-01	2.907962799072265625e-01	-2.544115781784057617e-01	2.136575877666473389e-01	-6.358936429023742676e-01	-9.062778353691101074e-01	-1.680967658758163452e-01	1.446280162781476974e-02	-4.286359846591949463e-01	3.680086880922317505e-02	2.929642498493194580e-01	-8.948683738708496094e-02	8.616390228271484375e-01	-3.254369199275970459e-01	5.071402341127395630e-02	-7.254135608673095703e-01	-1.270925551652908325e-01	-1.060727611184120178e-01
-5.700563639402389526e-02	-5.304333567619323730e-01	-4.077660441398620605e-01	-3.844864666461944580e-02	-9.318785159848630428e-04	1.797205060720443726e-01	-8.814273774623870850e-02	-2.252848446369171143e-01	-3.744708001613616943e-01	-5.116235017776489258e-01	-3.755513131618499756e-01	1.125906184315681458e-01	-3.426768481731414795e-01	2.308329939842224121e-01	3.341125696897506714e-02	4.318743050098419189e-01	3.313331007957458496e-01	5.304384231567382812e-01	-6.387277841567993164e-01	-2.861955761909484863e-01	3.382912576198577881e-01	4.527496099472045898e-01	-2.267583506181836128e-03	6.329230666160583496e-01	1.935931295156478882e-01	3.671561479568481445e-01	-5.954864621162414551e-01	4.503807425498962402e-01	-6.369082927703857422e-01	3.215239346027374268e-01	-5.223820209503173828e-01	2.788315713405609131e-01	-2.289030998945236206e-01	7.219095230102539062e-01	-2.236985862255096436e-01	3.453301191329956055e-01	5.769249796867370605e-01	-1.062599658966064453e+00	-7.288137567229568958e-05	-3.469219431281089783e-02	2.904416024684906006e-01	1.867229789495468140e-01	1.291279196739196777e-01	-3.066121637821197510e-01	-4.508412182331085205e-01	-4.721026867628097534e-02	3.617554008960723877e-01	1.060366630554199219e-01	6.751172542572021484e-01	-4.385855495929718018e-01	-4.386198222637176514e-01	-8.756282925605773926e-01	1.874916441738605499e-02	-4.745436310768127441e-01	6.300348639488220215e-01	7.952526211738586426e-02	-6.093339323997497559e-01	4.837826788425445557e-01	5.907871127128601074e-01	-3.514839410781860352e-01	-1.121103987097740173e-01	8.218505978584289551e-02	1.213763356208801270e-01	9.933830797672271729e-02	1.020623967051506042e-01	-2.893951954320073128e-03	-1.426688879728317261e-01	-7.360144257545471191e-01	-1.739385910332202911e-02	-3.569730818271636963e-01	5.783904790878295898e-01	-9.575261920690536499e-02	2.022444605827331543e-01	-2.499803155660629272e-01	-1.952643990516662598e-01	-5.189326405525207520e-01	-2.320800125598907471e-01	-6.104104593396186829e-02	1.578198820352554321e-01	-2.467892831191420555e-03	2.877973206341266632e-02	-4.873000085353851318e-03	-4.338912665843963623e-01	-2.594023942947387695e-02	-2.940659523010253906e-01	3.242258131504058838e-01	-2.126404047012329102e-01	-6.045654416084289551e-01	-2.385299801826477051e-01	3.749233782291412354e-01	-3.108375370502471924e-01	-1.038374155759811401e-01	5.092126876115798950e-02	-2.274076789617538452e-01	9.843347966670989990e-02	1.770926080644130707e-02	3.556452691555023193e-02	-1.843452304601669312e-01	-3.341397643089294434e-01	-1.545082330703735352e-01
